23
16
16
22
19
0
0
20
24
19
23
21
19
0
21
23
15
17
22
0
0
20
22
0
22
20
0
0
16
21
18
21
23
0
0
0
18
21
20
20
0
0
19
24
18
21
22
0
0
0
24
20
22
19
0
0
0
21
19
19
24
16
0
21
18
16
25
19
0
0
24
21
20
24
24
0
0
0
22
0
23
19
0
0
0
21
22
21
21
19
0
19
19
21
23
18
0
0
19
22
22
22
23
0
0
19
22
0
21
23
0
0
24
22
18
22
21
0
0
21
21
16
21
23
0
0
20
22
20
23
22
0
0
25
22
0
20
19
0
0
18
0
19
24
23
22
0
0
0
22
19
21
0
0
21
22
18
20
20
0
0
22
22
0
21
22
0
0
0
19
16
22
18
0
0
0
23
21
21
25
22
0
20
21
0
24
22
0
0
23
22
15
22
22
20
7
0
19
13
23
18
0
0
0
24
21
25
21
23
0
22
14
17
0
22
0
0
18
0
0
22
25
14
0
24
21
19
24
25
20
0
21
22
21
23
22
0
0
18
23
0
24
22
22
0
21
0
16
23
25
20
0
0
23
20
24
20
20
0
0
25
0
23
22
0
0
0
17
0
25
20
0
0
24
21
15
24
22
23
0
21
19
21
23
25
0
0
22
20
20
0
22
0
0
21
20
18
25
20
18
0
20
23
20
25
25
24
0
0
16
22
22
23
0
0
19
25
18
24
22
0
0
22
22
17
24
23
0
0
23
22
18
25
15
0
0
22
22
15
24
24
0
0
0
22
21
0
22
21
0
20
24
15
23
18
0
0
19
20
0
0
25
0
0
22
20
0
21
23
0
0
17
19
18
15
21
0
0
22
21
18
23
21
0
0
21
21
0
19
25
0
0
21
21
19
23
21
0
0
21
25
12
24
21
0
0
20
23
0
25
25
0
0
23
22
21
16
24
0
0
19
23
15
23
22
0
8
0
20
0
23
20
0
0
21
0
19
25
21
18
0
20
23
20
23
23
16
0
0
17
18
21
19
0
0
21
16
16
21
18
15
0
20
21
21
20
22
25
0
25
18
23
23
19
0
0
19
25
21
0
22
20
0
19
21
17
24
24
0
0
13
25
18
22
21
0
0
23
19
22
21
20
0
0
24
23
0
20
24
0
0
0
23
22
22
17
0
0
22
18
17
20
25
22
0
0
23
22
24
21
20
0
15
21
21
22
24
0
0
22
17
0
19
20
0
0
22
19
18
24
21
0
0
24
20
21
20
22
0
0
20
20
15
25
21
21
0
19
25
23
24
22
23
0
21
22
21
23
20
21
0
18
24
0
23
21
25
0
17
21
18
0
22
0
0
19
24
24
22
21
0
0
23
21
21
23
24
0
0
24
21
22
17
20
0
0
20
24
20
22
24
23
0
19
22
19
19
22
0
0
0
24
12
24
22
22
0
0
23
18
22
25
0
0
19
25
16
23
20
0
0
0
21
16
20
24
0
0
24
24
15
23
22
17
0
23
17
16
19
16
0
0
25
25
19
18
20
0
0
23
23
16
0
18
0
5
23
21
0
24
22
19
0
23
20
18
20
21
0
0
22
19
21
23
21
18
0
23
19
18
23
24
0
0
19
0
18
23
24
0
0
19
23
18
23
24
0
0
0
15
20
25
24
0
0
21
24
20
24
21
0
0
16
21
0
25
0
0
0
22
24
0
24
21
0
0
22
18
20
19
25
0
0
24
25
0
25
0
0
0
0
18
17
19
25
0
0
19
24
21
20
21
0
0
18
24
16
20
24
22
0
22
22
20
21
24
21
0
22
21
0
22
18
21
0
22
22
0
18
20
0
0
22
23
15
24
24
0
0
22
22
17
24
0
0
0
24
19
18
22
22
17
0
20
19
19
19
25
0
0
20
23
19
23
20
0
0
23
23
20
21
19
21
0
17
21
18
20
23
0
0
20
25
0
22
25
0
0
23
23
18
19
16
0
0
21
20
21
24
22
0
0
20
25
20
22
24
0
0
21
19
17
25
22
0
0
14
16
0
23
24
0
0
19
25
18
22
25
0
0
20
24
21
23
18
0
0
0
24
18
24
24
0
0
22
20
16
25
25
0
0
22
20
18
22
25
0
0
22
23
0
23
22
0
0
0
22
17
23
19
0
0
21
25
19
0
24
15
0
22
23
12
23
19
0
0
16
0
21
25
25
0
12
18
24
16
21
23
15
0
21
19
17
24
19
0
0
0
0
19
22
19
0
0
19
21
0
19
25
0
